ProgrammingLanguageName	CommentText	PairID	RepoDescription	SourceDescription
C#	Metoda koja formira početno stanje tablice korisnika, tj stupce koji će biti prikazani u tablici	bselic-comment-45.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
C#	Event handler koji se aktivira prilikom klika na gumb promijeni unutar tablice Korisnika tj. datagridview \n	bselic-comment-46.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
C#	Event handler koji se aktivira prilikom promjene taba na tab kontroli\n	bselic-comment-47.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
C#	SABIRANJE	bselic-comment-48.txt	AdmirZirojevic/Various	https://github.com/AdmirZirojevic/Various/blob/82fdcc17c40322aac3fa03b4b9dff3d13cd2032f/Basic%20Calculator/Form1.cs
C#	ODUZIMANJE	bselic-comment-49.txt	AdmirZirojevic/Various	https://github.com/AdmirZirojevic/Various/blob/82fdcc17c40322aac3fa03b4b9dff3d13cd2032f/Basic%20Calculator/Form1.cs
C#	Klasa koja opisuje entitet. Druge implementacije entiteta treba da nasledjuju ovu klasu.\n	djordjeojdanic-comment-23.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/Entity.cs
C#	Tekstualni opis entiteta.\n	djordjeojdanic-comment-24.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/Entity.cs
C#	MNOZENJE	bselic-comment-50.txt	AdmirZirojevic/Various	https://github.com/AdmirZirojevic/Various/blob/82fdcc17c40322aac3fa03b4b9dff3d13cd2032f/Basic%20Calculator/Form1.cs
C#	DJELJENJE	bselic-comment-51.txt	AdmirZirojevic/Various	https://github.com/AdmirZirojevic/Various/blob/82fdcc17c40322aac3fa03b4b9dff3d13cd2032f/Basic%20Calculator/Form1.cs
C#	Implementacija prioritetnog reda cekanja.\n	djordjeojdanic-comment-25.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EntityPQueue.cs
C#	Osnovna implementacija reda cekanja, po FIFO principu.\n	djordjeojdanic-comment-26.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EntityQueue.cs
C#	Osnovna implementacija servisa koji moze da opsluzuje 1 entiet u\n nekom trenutku kapacitet jednak 1 .\n	djordjeojdanic-comment-27.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EntityService.cs
C#	Callback metoda kojom servis moze da javi odgovarajucem bloku da je spreman\n za opsluzivanje sledeceg entiteta. Pravilno postavljanje ovog signala je\n pod kontrolom korisnika.\n	djordjeojdanic-comment-28.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EntityService.cs
C#	Blok koji zatvara kretanje entiteta u sistemu.\n	djordjeojdanic-comment-29.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EntitySink.cs
C#	Implementacija bloka za routing raporedjivanje entiteta na\n jedan od vise mogucih izlaza. Routing operacije se izvrsavaju odmah nakon \n event a koji ih je aktivirao.\n	djordjeojdanic-comment-30.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EntitySwitch.cs
C#	funkcija za kreiranje tabele	bselic-comment-52.txt	nikola-sp/SimFi	https://github.com/nikola-sp/SimFi/blob/20105d659a13f932f2a6c7f943c483825ddecaba/PlagijatorFinder/PlagijatorFinder/TabelaSlicnosti.aspx.cs
C#	racunanje slicnosti izmedju radova fajlova i upis u bazu u zasebnu tabelu Slicnost	bselic-comment-53.txt	nikola-sp/SimFi	https://github.com/nikola-sp/SimFi/blob/20105d659a13f932f2a6c7f943c483825ddecaba/PlagijatorFinder/PlagijatorFinder/TabelaSlicnosti.aspx.cs
C#	Apstraktna klasa koja sadrzi osnovne funkcionalnosti EventBlock skupa klasa.\n	djordjeojdanic-comment-31.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlock.cs
C#	Povezivanje sa drugim event blokom. Poziv metode automatski popunjava\n graf event blokova.\n	djordjeojdanic-comment-32.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlock.cs
C#	Enumeracija svih otocnih blokova posmatranog bloka.\n	djordjeojdanic-comment-33.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlock.cs
C#	Enumeracija svih otocnih grana posmatranog bloka.\n	djordjeojdanic-comment-34.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlock.cs
C#	Svaka konkretna klasa iz EventBlock skupa mora obavezno\n da implementira ovu metodu, koja odredjuje aktivnost event a.\n	djordjeojdanic-comment-35.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlock.cs
C#	Tekstualni opis event a.\n returns returns	bselic-comment-54.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/SDDLibrary/FELTemplate/AbstractEvent.cs
C#	Prosirenje osnovnog simulatora koje dodaje instancu za belezenje aktivnosti\n u toku simulacije za kasniju analizu, IEventObserver objekta.\n	djordjeojdanic-comment-36.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlockSimulator.cs
C#	Podrska za povezivanje blokova EB simulatora.\n	djordjeojdanic-comment-37.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/EventGraph/EventBlocks/EventBlockSimulator.cs
C#	Tekstualna predstava grane grafa.	bselic-comment-55.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/SDDLibrary/Graph/Edge.cs
C#	Za prikazivanje sadrzaja nod a se poziva\n odgovarajuca implementacija metode ToString \n u klasi V.	bselic-comment-56.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/SDDLibrary/Graph/Digraph/Digraph.cs
C#	Pokretanje spoljnjeg procesa preko komandne konzole.\n	djordjeojdanic-comment-38.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/SDDLibrary/GraphPlotting/DotVisualization.cs
C#	FIFO red zasnovan na kruznom baferu.\n	djordjeojdanic-comment-39.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/SDDLibrary/Structures/CircularBuffer.cs
C#	Tekstualni opis event a.\n	djordjeojdanic-comment-40.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/Zadatak_4_5/Event.cs
C#	racunanje cijene checkboxova	bselic-comment-57.txt	jurebb/WinForms---SalesManagement	https://github.com/jurebb/WinForms---SalesManagement/blob/8395a40cf25a7825cdc1c98c96d8582581ee5dd9/Autosalon/ServisLoad.cs
C#	Event klasa implementira IComparable interfejs kako bismo\n omogucili uredjivanje dogadjaja u FEL listi.\n	djordjeojdanic-comment-41.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/master/Zadatak_4_5/Event.cs
C#	ako se promjeni checked state prva 2 radio botuna	bselic-comment-58.txt	jurebb/WinForms---SalesManagement	https://github.com/jurebb/WinForms---SalesManagement/blob/8395a40cf25a7825cdc1c98c96d8582581ee5dd9/Autosalon/ServisLoad.cs
C#	deaktiviranje checkboxova	bselic-comment-59.txt	jurebb/WinForms---SalesManagement	https://github.com/jurebb/WinForms---SalesManagement/blob/8395a40cf25a7825cdc1c98c96d8582581ee5dd9/Autosalon/ServisLoad.cs
C#	dodavanje toga u listbox	bselic-comment-60.txt	jurebb/WinForms---SalesManagement	https://github.com/jurebb/WinForms---SalesManagement/blob/8395a40cf25a7825cdc1c98c96d8582581ee5dd9/Autosalon/ServisLoad.cs
C#	uklanjanje odabranog iz listboxa	bselic-comment-61.txt	jurebb/WinForms---SalesManagement	https://github.com/jurebb/WinForms---SalesManagement/blob/8395a40cf25a7825cdc1c98c96d8582581ee5dd9/Autosalon/ServisLoad.cs
C#	Konstruktor forme	bselic-comment-62.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda koja na klik gumba poziva metodu za brisanje povratne informacije\n	bselic-comment-63.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda za brisanje povratne informacije	bselic-comment-64.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda na klik otvara formu za dodavanje nove povratne informacije\n	bselic-comment-65.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Trazenje najgorih vozila	bselic-comment-66.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Trazenje najboljih automobila	bselic-comment-67.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda za racunanje prosjecne ocjene usluge\n	bselic-comment-68.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda za racucanje prosjecne ocjene vozila\n	bselic-comment-69.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda koja na promjenu odabrana povratne informacije \n mijenja sadrzaj u raznim text boxivima u svrhu prikaza novo odabranog vozila\n	bselic-comment-70.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Metoda za prikaz pomoci na formi\n	bselic-comment-71.txt	igradiski/RentA-Car	https://github.com/igradiski/RentA-Car/blob/a307374cb48616e6795599113710b8cc84ddab0a/Rent-a-Car/Rent-a-Car/frmPregledPovratnihInformacija.cs
C#	Startup klasa za konfiguraciju servera	bselic-comment-72.txt	eahmetovic2/draos2	https://github.com/eahmetovic2/draos2/blob/8e5820eb3c25b40883f43882bdb74a93045254d9/src/backend/Web/Web.Services/Implementation/Base/ZahtjevService.cs
C#	Ova metoda sluzi kako bi se postavili propertyji i prikazao progressbar.\n	djordjeojdanic-comment-42.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Ovo je THREAD funkcija.\n Sluzi kako bi se updateala vrijednost u progression baru\n	djordjeojdanic-comment-43.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Otvaranje PROZORA	bselic-comment-73.txt	aco228/08.-Baza-Podataka-ADP-ZID	https://github.com/aco228/08.-Baza-Podataka-ADP-ZID/blob/6758b4d697f6dab859a3cd07fb821950e496ca83/08.%20Baza%20Podataka%20ADP-ZID/Home_Form.cs
C#	Vrtenje brojeva	bselic-comment-74.txt	acastoiljkovic/Mijalica	https://github.com/acastoiljkovic/Mijalica/blob/570ea538c12985aec582cd151c6ee4f3ae1617a6/Slagalica/Mojbroj.cs
C#	Ova funkcija sluzi za brojanje koliko je check boxeva checkano.\n	djordjeojdanic-comment-44.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Ova funkcija služi za generiranje odabranih dokumenata\n	djordjeojdanic-comment-45.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Vreme predvidjeno za igru	bselic-comment-75.txt	acastoiljkovic/Mijalica	https://github.com/acastoiljkovic/Mijalica/blob/570ea538c12985aec582cd151c6ee4f3ae1617a6/Slagalica/Mojbroj.cs
C#	Ova metoda stvara direktorij Dokumenti ako ne postoji u koji se spremaju određeni PDFovi\n	djordjeojdanic-comment-46.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Ova metoda služi za generiranje pdfova onih izlaznih listi koje su označene\n	djordjeojdanic-comment-47.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Ova metoda koristi se za slanje e maila.\n	djordjeojdanic-comment-48.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Ova metoda provjerava ukoliko je email knjigovodstva koji je unesen u Postavke Postavke o tvrtki ispravan.\n	djordjeojdanic-comment-49.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	VLADAN NOVO projekcija na xy ravan sferne koordinate u obicne	bselic-comment-76.txt	matf-pp/2020_Manhattan_project	https://github.com/matf-pp/2020_Manhattan_project/blob/e2b60933b277947f8084029ef85609a3026ae4f3/ManhattanProject/WindowsFormsApp2/Form1.cs
C#	Ova metoda sluzi kako bi se generirali datum i vrijeme te napravila putanja iz\n source foldera u destination folder i pozvala funkcija za kopiranje fileova\n	djordjeojdanic-comment-51.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Ova metoda stavlja PDFove koji se nalaze u folderu Dokumenti u Mail prije slanja istog u računovodstvo.\n	djordjeojdanic-comment-50.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	Vladan Koristan metod za pregled svih grana u grafu	bselic-comment-77.txt	matf-pp/2020_Manhattan_project	https://github.com/matf-pp/2020_Manhattan_project/blob/e2b60933b277947f8084029ef85609a3026ae4f3/ManhattanProject/WindowsFormsApp2/Form1.cs
C#	prosledis dictionary i fileName sa ekstenzijom za sad	djordjeojdanic-comment-54.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Common/DataIO.cs
C#	Ova metoda sluzi za kopiranje filea iz sourceFoldera u destinationFolder\n	djordjeojdanic-comment-52.txt	Dincho98/Caffe9xd	https://github.com/Dincho98/Caffe9xd/blob/1708235fc0f8c1865380238fb009e75756c13713/PC%20CAFFE/FrmPostavkeZaSlanjeDokumentacije.cs
C#	klasa za serijalizaciju i deserijalizaciju	djordjeojdanic-comment-53.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Common/DataIO.cs
C#	citanje promenljive string	bselic-comment-78.txt	MilosBelicNS/AvioServiceApp.ADO.NET	https://github.com/MilosBelicNS/AvioServiceApp.ADO.NET/blob/a6ad8c25d57ab9136cdce79b767226c3b60b3954/Termin8AvionskiSaobracajVezba/IOPomocnaKlasa.cs
C#	citanje promenljive integer	bselic-comment-79.txt	MilosBelicNS/AvioServiceApp.ADO.NET	https://github.com/MilosBelicNS/AvioServiceApp.ADO.NET/blob/a6ad8c25d57ab9136cdce79b767226c3b60b3954/Termin8AvionskiSaobracajVezba/IOPomocnaKlasa.cs
C#	citanje promenljive double	bselic-comment-80.txt	MilosBelicNS/AvioServiceApp.ADO.NET	https://github.com/MilosBelicNS/AvioServiceApp.ADO.NET/blob/a6ad8c25d57ab9136cdce79b767226c3b60b3954/Termin8AvionskiSaobracajVezba/IOPomocnaKlasa.cs
C#	citanje promenljive char	bselic-comment-81.txt	MilosBelicNS/AvioServiceApp.ADO.NET	https://github.com/MilosBelicNS/AvioServiceApp.ADO.NET/blob/a6ad8c25d57ab9136cdce79b767226c3b60b3954/Termin8AvionskiSaobracajVezba/IOPomocnaKlasa.cs
C#	vraca ucitan dictionary temp , parametar je samo ime fajla sa ekstenzijom	djordjeojdanic-comment-55.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Common/DataIO.cs
C#	citanje odluke sme da bude samo Y ili N	bselic-comment-82.txt	MilosBelicNS/AvioServiceApp.ADO.NET	https://github.com/MilosBelicNS/AvioServiceApp.ADO.NET/blob/a6ad8c25d57ab9136cdce79b767226c3b60b3954/Termin8AvionskiSaobracajVezba/IOPomocnaKlasa.cs
C#	obrisi podatak ako postoji i apdejtuj bazu	djordjeojdanic-comment-56.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Service/ServiceDBManager.cs
C#	citanje promenljive string	bselic-comment-83.txt	barbulovicm/c-	https://github.com/barbulovicm/c-/blob/893646fe68e694e3e9c2d36e1a5e7d78adda728a/Utils/IOPomocnaKlasa.cs
C#	citanje promenljive Int32	bselic-comment-84.txt	barbulovicm/c-	https://github.com/barbulovicm/c-/blob/893646fe68e694e3e9c2d36e1a5e7d78adda728a/Utils/IOPomocnaKlasa.cs
C#	Ako fajl ne postoji kreiramo ga, u suprotnom no no	djordjeojdanic-comment-57.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Service/ServiceDBManager.cs
C#	citanje promenljive float	bselic-comment-85.txt	barbulovicm/c-	https://github.com/barbulovicm/c-/blob/893646fe68e694e3e9c2d36e1a5e7d78adda728a/Utils/IOPomocnaKlasa.cs
C#	Obrisi bazu ako postoji, ako ne postoji baci exception	djordjeojdanic-comment-58.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Service/ServiceDBManager.cs
C#	citanje promenljive char	bselic-comment-86.txt	barbulovicm/c-	https://github.com/barbulovicm/c-/blob/893646fe68e694e3e9c2d36e1a5e7d78adda728a/Utils/IOPomocnaKlasa.cs
C#	deljena funkcija, svi mogu da je koriste da ucitaju trazenu bazu	djordjeojdanic-comment-59.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Service/ServiceDBManager.cs
C#	slobodna funkcija za apdejt fajla baze	djordjeojdanic-comment-60-.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Service/ServiceDBManager.cs
C#	ucitavamo sve txt fajlove i saljemo ih klijentu	djordjeojdanic-comment-61.txt	BojanSteric/SBESproject	https://github.com/BojanSteric/SBESproject/blob/0398dc654b0445d3d6a88f8ff73e35c083d0b601/WCFApplication/Service/ServiceDBManager.cs
C#	Parsira string sa zapisom decimalnog broja koji ne koristi separatore za tisuće i koji koristi decimalnu točku\n	djordjeojdanic-comment-62.txt	Zvonetg/Test	https://github.com/Zvonetg/Test/blob/master/SysInfo_Fiskalizator/Util/Settings.cs
C#	Konverzija int vrednosti u string.\n	djordjeojdanic-comment-63.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija int-a u string
C#	Konvertovanje celog broja u string.\n	djordjeojdanic-comment-64.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija int-a u string
C#	Konverzija string a u datum.\n	djordjeojdanic-comment-65.txt	Ovaj repozitorijum pruža podršku za različite konverzije	Ovaj fajl sadrži funkcije za dobijanje različitih formata datuma iz stringa.
C#	Konvertuj string u datum. Bezbedna konverzija.\n\n	djordjeojdanic-comment-66.txt	Ovaj repozitorijum pruža podršku za različite konverzije	Ovaj fajl sadrži funkcije za dobijanje različitih formata datuma iz stringa.
C#	String u datum koristeci DateTime.Parse.\n\n	djordjeojdanic-comment-67.txt	Ovaj repozitorijum pruža podršku za različite konverzije	Ovaj fajl sadrži funkcije za dobijanje različitih formata datuma iz stringa.
C#	Dobijanje datuma iz stringa koristeci format dd MM yyyy HH mm ss.ffffff.\n\n	djordjeojdanic-comment-68.txt	Ovaj repozitorijum pruža podršku za različite konverzije	Ovaj fajl sadrži funkcije za dobijanje različitih formata datuma iz stringa.
C#	Konvertuj decimalnu vrednost u heksadecimalnu.\n\n	djordjeojdanic-comment-69.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija decimalnog broja u heksadecimalnu vrednost
C#	Decimalni broj u hex.\n\n	djordjeojdanic-comment-70.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija decimalnog broja u heksadecimalnu vrednost
C#	Konverzija Decimal u Hex String.\n\n	djordjeojdanic-comment-71.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija decimalnog broja u heksadecimalnu vrednost
C#	Konverzija int u bool.\n\n	djordjeojdanic-comment-72.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija int brojeva u bool vrednosti
C#	Konvertuj broj u bool vrednost	djordjeojdanic-comment-73.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija int brojeva u bool vrednosti
C#	Ova metoda radi konverziju int vrednosti u bool vrednost	djordjeojdanic-comment-74.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija int brojeva u bool vrednosti
C#	Radi konverziju string a u int.	djordjeojdanic-comment-75.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija string vrednosti u brojeve
C#	Nalazi sve brojeve u stringu i vraca ih kao niz.	djordjeojdanic-comment-76.txt	Ovaj repozitorijum pruža podršku za rad sa stringovima	U ovom fajlu se nalaze primeri konverzija string vrednosti u brojeve
C#	Ova metoda konvertuje string vrednost u broj.	djordjeojdanic-comment-77.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija string vrednosti u brojeve
C#	Konverzija niza karaktera u integer	djordjeojdanic-comment-78.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija string vrednosti u brojeve
C#	Dobijanje decimalnog broja od stringa.	djordjeojdanic-comment-79.txt	Ovaj repozitorijum pruža podršku za različite konverzije	U ovom fajlu se nalaze primeri konverzija decimalnog broja u heksadecimalnu vrednost
C#	Ova metoda radi sortiranje liste stringova.	djordjeojdanic-comment-80.txt	Rad sa nizovima i listama	Ovaj fajl služi za sortiranje listi čiji su elementi stringovi.
C#	Sortiranje stringova sa izborom asc desc	djordjeojdanic-comment-81.txt	Rad sa nizovima i listama	Ovaj fajl služi za sortiranje listi čiji su elementi stringovi.
C#	Sortiranje string vrednost opadajuce.	djordjeojdanic-comment-82.txt	Rad sa nizovima i listama	Ovaj fajl služi za sortiranje listi čiji su elementi stringovi.
C#	Sortiranje string vrednosti rastuce.	djordjeojdanic-comment-83.txt	Rad sa nizovima i listama	Ovaj fajl služi za sortiranje listi čiji su elementi stringovi.
C#	Ova metoda filtrira parne vrednosti.	djordjeojdanic-comment-84.txt	Rad sa nizovima i listama	Ovaj fajl sadrži funkcije za filtriranje nizova.
C#	Ova metoda dohvata neparne vrednosti iz prosledjene liste.	djordjeojdanic-comment-85.txt	Rad sa nizovima i listama	Ovaj fajl sadrži funkcije za filtriranje nizova.
C#	Ova metoda radi filtriranje prosledjenog niza i kao rezultat vraca niz svih pozitivnih brojeva.	djordjeojdanic-comment-86.txt	Rad sa nizovima i listama	Ovaj fajl sadrži funkcije za filtriranje nizova.
C#	Dohvata sve negativne vrednosti	djordjeojdanic-comment-87.txt	Rad sa nizovima i listama	Ovaj fajl sadrži funkcije za filtriranje nizova.
C#	Uklanja sve elemente iz liste.	djordjeojdanic-comment-88.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za brisanje sadržaja niza.
C#	Ova metoda prazni listu.	djordjeojdanic-comment-89.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za brisanje sadržaja niza.
C#	Metoda je kreirana sa ciljem da obrise sadrzaj prosledjenog niza string ova.	djordjeojdanic-comment-90.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za brisanje sadržaja niza.
C#	Brise sve elemente niza	djordjeojdanic-comment-91.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za brisanje sadržaja niza.
C#	Ova metoda kreira niz zadate duzine i inicijalizuje ga random vrednostima izmedju minimalne i maksimalne vrednosti.	djordjeojdanic-comment-92.txt	Rad sa nizovima i listama	Ovaj fajl služi za definisanje različitih načina za inicijalizaciju niza.
